Y_avg,event_no,Y_avg_log,transitions,process_entropy,process_type,statespace_size,number_of_traces,activity_duration_lambda_range
0.2995394071640534,31,-1.2055092935743716,3.0,med_entropy,Memoryless,5,500.0,1.0
1.703511731660048,32,0.5326918448929678,3.0,med_entropy,Memoryless,5,500.0,1.0
0.20164391896614087,33,-1.6012519144966402,3.0,med_entropy,Memoryless,5,500.0,1.0
0.8503311251421658,34,-0.16212944636539503,3.0,med_entropy,Memoryless,5,500.0,1.0
2.742991503111698,35,1.0090491142881448,3.0,med_entropy,Memoryless,5,500.0,1.0
0.1710970090687624,36,-1.7655245788401526,3.0,med_entropy,Memoryless,5,500.0,1.0
0.9894340080571704,37,-0.010622208374586592,3.0,med_entropy,Memoryless,5,500.0,1.0
0.537736240014915,38,-0.6203870992325007,3.0,med_entropy,Memoryless,5,500.0,1.0
0.17618672053831153,39,-1.7362109341640677,3.0,med_entropy,Memoryless,5,500.0,1.0
1.2990565128811475,1,0.261638241654505,3.0,max_entropy,Memoryless,5,500.0,1.0
0.9041093569060973,2,-0.1008049558773758,3.0,max_entropy,Memoryless,5,500.0,1.0
1.019774624955672,3,0.019581646956011035,3.0,max_entropy,Memoryless,5,500.0,1.0
1.2210619426269735,4,0.1997209249040132,3.0,max_entropy,Memoryless,5,500.0,1.0
1.1132831087285258,5,0.10731340538244022,3.0,max_entropy,Memoryless,5,500.0,1.0
1.3075788151655756,6,0.2681771944255529,3.0,max_entropy,Memoryless,5,500.0,1.0
1.2189086758947583,7,0.19795593046116305,3.0,max_entropy,Memoryless,5,500.0,1.0
1.0421229124109779,8,0.041259894542582554,3.0,max_entropy,Memoryless,5,500.0,1.0
1.361210803231739,9,0.3083746001630304,3.0,max_entropy,Memoryless,5,500.0,1.0
1.00805252218039,10,0.008020273629429397,3.0,max_entropy,Memoryless,5,500.0,1.0
1.003735131618581,11,0.0037281733358290985,3.0,max_entropy,Memoryless,5,500.0,1.0
0.9966565893845019,12,-0.003349012302080633,3.0,max_entropy,Memoryless,5,500.0,1.0
0.8240161376848357,13,-0.19356516469546511,3.0,max_entropy,Memoryless,5,500.0,1.0
1.017431632462841,14,0.017281444394439183,3.0,max_entropy,Memoryless,5,500.0,1.0
0.9150322250989573,15,-0.0887959956393941,3.0,max_entropy,Memoryless,5,500.0,1.0
1.1264490592101413,16,0.11907025945946956,3.0,max_entropy,Memoryless,5,500.0,1.0
0.5609951399618958,17,-0.5780430366664925,3.0,max_entropy,Memoryless,5,500.0,1.0
1.1687723380542132,18,0.15595391421177132,3.0,max_entropy,Memoryless,5,500.0,1.0
0.8086751330274304,19,-0.2123580086700213,3.0,max_entropy,Memoryless,5,500.0,1.0
1.1779949254007822,20,0.16381377741093314,3.0,max_entropy,Memoryless,5,500.0,1.0
0.7095088720571944,21,-0.34318227779891947,3.0,max_entropy,Memoryless,5,500.0,1.0
1.0505572785750596,22,0.04932076487603329,3.0,max_entropy,Memoryless,5,500.0,1.0
1.1625385063311309,23,0.1506059816564998,3.0,max_entropy,Memoryless,5,500.0,1.0
0.7815311927000916,24,-0.24650021603346908,3.0,max_entropy,Memoryless,5,500.0,1.0
0.9532825122180597,25,-0.0478439741194915,3.0,max_entropy,Memoryless,5,500.0,1.0
0.6539474933740316,26,-0.4247282161087884,3.0,max_entropy,Memoryless,5,500.0,1.0
0.6165709661552659,27,-0.48358185163958095,3.0,max_entropy,Memoryless,5,500.0,1.0
1.1854349019704444,28,0.1701097131391405,3.0,max_entropy,Memoryless,5,500.0,1.0
1.4873105392163082,29,0.39696948173150104,3.0,max_entropy,Memoryless,5,500.0,1.0
0.6960176248305538,30,-0.362380295935935,3.0,max_entropy,Memoryless,5,500.0,1.0
0.9727197786453861,31,-0.02765923555651962,3.0,max_entropy,Memoryless,5,500.0,1.0
0.8787608968938214,32,-0.12924243548598638,3.0,max_entropy,Memoryless,5,500.0,1.0
1.136085208160504,33,0.12758832466960368,3.0,max_entropy,Memoryless,5,500.0,1.0
0.48813524251573437,34,-0.717162775221427,3.0,max_entropy,Memoryless,5,500.0,1.0
0.32744979575223554,35,-1.1164205310707944,3.0,max_entropy,Memoryless,5,500.0,1.0
2.63428637005952,36,0.968612318011099,3.0,max_entropy,Memoryless,5,500.0,1.0
1.576868244638487,1,0.45544075638560966,3.0,min_entropy,Memoryless,10,500.0,1.0
1.012537083393681,2,0.012459144901863211,3.0,min_entropy,Memoryless,10,500.0,1.0
0.7638134224273332,3,-0.2694317311226446,3.0,min_entropy,Memoryless,10,500.0,1.0
0.7774885803393328,4,-0.25168632270306573,3.0,min_entropy,Memoryless,10,500.0,1.0
0.8985142292737349,5,-0.10701273618527485,3.0,min_entropy,Memoryless,10,500.0,1.0
1.5462415628355775,6,0.43582718817649824,3.0,min_entropy,Memoryless,10,500.0,1.0
0.8252852551752664,7,-0.19202618856119244,3.0,min_entropy,Memoryless,10,500.0,1.0
0.7166545501639037,8,-0.3331613534195003,3.0,min_entropy,Memoryless,10,500.0,1.0
1.5460371414189964,9,0.4356949740804029,3.0,min_entropy,Memoryless,10,500.0,1.0
1.3262480667826404,10,0.28235395328817187,3.0,min_entropy,Memoryless,10,500.0,1.0
1.3596154731040528,1,0.3072019194047008,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9170095592992118,2,-0.08663738224433468,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9860367006925352,3,-0.014061703274512475,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9869092359000206,4,-0.013177203351643635,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9237353440419364,5,-0.07932967256473611,3.0,med_entropy,Memoryless,10,500.0,1.0
1.0588209140643576,6,0.05715594378656913,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9850978242472436,7,-0.015014328784760205,3.0,med_entropy,Memoryless,10,500.0,1.0
1.0235759545901815,8,0.023302334005872057,3.0,med_entropy,Memoryless,10,500.0,1.0
1.0483680872721335,9,0.04723475254572979,3.0,med_entropy,Memoryless,10,500.0,1.0
1.036753753550576,10,0.036094440635099846,3.0,med_entropy,Memoryless,10,500.0,1.0
1.2048061418043587,11,0.18631867582968067,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9503069241151908,12,-0.050970268550024254,3.0,med_entropy,Memoryless,10,500.0,1.0
1.0892819863109198,13,0.08551875102921554,3.0,med_entropy,Memoryless,10,500.0,1.0
1.2375344678077198,14,0.213121067846742,3.0,med_entropy,Memoryless,10,500.0,1.0
1.2218012901718003,15,0.20032623719286746,3.0,med_entropy,Memoryless,10,500.0,1.0
1.0110615895041164,16,0.011000857573641038,3.0,med_entropy,Memoryless,10,500.0,1.0
1.007370097739212,17,0.007343071279397785,3.0,med_entropy,Memoryless,10,500.0,1.0
1.3821920419811358,18,0.3236706751568719,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9596542983507097,19,-0.041182165258626544,3.0,med_entropy,Memoryless,10,500.0,1.0
0.8300469539866586,20,-0.1862730087233126,3.0,med_entropy,Memoryless,10,500.0,1.0
1.1834980861324458,21,0.1684745328454954,3.0,med_entropy,Memoryless,10,500.0,1.0
1.2818393270610164,22,0.24829602073842602,3.0,med_entropy,Memoryless,10,500.0,1.0
0.8239068944161015,23,-0.19369774767023543,3.0,med_entropy,Memoryless,10,500.0,1.0
1.3915799893916043,24,0.33043978462313695,3.0,med_entropy,Memoryless,10,500.0,1.0
1.0317542281400696,25,0.031260487669847646,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9437606619381403,26,-0.05788268106482088,3.0,med_entropy,Memoryless,10,500.0,1.0
0.9905436795922103,27,-0.009501315287614425,3.0,med_entropy,Memoryless,10,500.0,1.0
1.2598192019148204,28,0.23096822012384033,3.0,med_entropy,Memoryless,10,500.0,1.0
0.8380836382193231,29,-0.17663737653613606,3.0,med_entropy,Memoryless,10,500.0,1.0
0.6079803495992507,30,-0.4976127172763385,3.0,med_entropy,Memoryless,10,500.0,1.0
1.0685272336988316,31,0.06628128323778046,3.0,med_entropy,Memoryless,10,500.0,1.0
0.8493789424447407,32,-0.16324985250428906,3.0,med_entropy,Memoryless,10,500.0,1.0
1.2874702583040825,33,0.2526792529425933,3.0,med_entropy,Memoryless,10,500.0,1.0
1.4349904345100062,34,0.361158183342682,3.0,med_entropy,Memoryless,10,500.0,1.0
1.1411310393566605,35,0.13201991034756305,3.0,med_entropy,Memoryless,10,500.0,1.0
0.505375259059558,36,-0.6824540384127595,3.0,med_entropy,Memoryless,10,500.0,1.0
0.4428097931603102,37,-0.8146149619506885,3.0,med_entropy,Memoryless,10,500.0,1.0
1.4942344614744025,38,0.40161400978872164,3.0,med_entropy,Memoryless,10,500.0,1.0
0.2325669605904617,39,-1.4585770928798762,3.0,med_entropy,Memoryless,10,500.0,1.0
1.5389474522211855,40,0.4310987101680265,3.0,med_entropy,Memoryless,10,500.0,1.0
1.032693438739533,41,0.03217037817405289,3.0,med_entropy,Memoryless,10,500.0,1.0
1.4953237603426504,42,0.40234274549856996,3.0,med_entropy,Memoryless,10,500.0,1.0
0.34679045605167985,43,-1.0590345544899586,3.0,med_entropy,Memoryless,10,500.0,1.0
0.7689156541640306,44,-0.26277399798356504,3.0,med_entropy,Memoryless,10,500.0,1.0
0.848146860167753,45,-0.16470147402479338,3.0,med_entropy,Memoryless,10,500.0,1.0
0.6848275745578226,46,-0.37858818837967645,3.0,med_entropy,Memoryless,10,500.0,1.0
0.5536755646178201,47,-0.5911763872127709,3.0,med_entropy,Memoryless,10,500.0,1.0
0.3521950866142423,48,-1.0435700335731553,3.0,med_entropy,Memoryless,10,500.0,1.0
0.7069900272288476,49,-0.3467387189433999,3.0,med_entropy,Memoryless,10,500.0,1.0
2.25284398400432,50,0.8121934109406375,3.0,med_entropy,Memoryless,10,500.0,1.0
0.6607963137971865,51,-0.41430963518501623,3.0,med_entropy,Memoryless,10,500.0,1.0
0.389709222587708,52,-0.9423544010522041,3.0,med_entropy,Memoryless,10,500.0,1.0
1.6653257399736645,53,0.5100207439212942,3.0,med_entropy,Memoryless,10,500.0,1.0
0.3023927851944313,54,-1.1960284934454009,3.0,med_entropy,Memoryless,10,500.0,1.0
0.3337732869708339,55,-1.0972932980063663,3.0,med_entropy,Memoryless,10,500.0,1.0
0.2734594151761545,56,-1.2966020587118605,3.0,med_entropy,Memoryless,10,500.0,1.0
3.1827717248705163,57,1.1577524287537806,3.0,med_entropy,Memoryless,10,500.0,1.0
0.3015806463675867,58,-1.1987178147760547,3.0,med_entropy,Memoryless,10,500.0,1.0
0.3486487673931945,59,-1.0536902606915244,3.0,med_entropy,Memoryless,10,500.0,1.0
1.240601004067596,1,0.21559594289686865,3.0,max_entropy,Memoryless,10,500.0,1.0
1.230510919672242,2,0.20742946498452056,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9489714208464549,3,-0.0523765958452172,3.0,max_entropy,Memoryless,10,500.0,1.0
0.962414790603208,4,-0.03830974598256279,3.0,max_entropy,Memoryless,10,500.0,1.0
1.0049108429834348,5,0.004898824126449684,3.0,max_entropy,Memoryless,10,500.0,1.0
1.1441493928745947,6,0.13466147260880568,3.0,max_entropy,Memoryless,10,500.0,1.0
1.1694967099976206,7,0.15657349386808458,3.0,max_entropy,Memoryless,10,500.0,1.0
1.0339993484386345,8,0.03343414594932174,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9483979370416767,9,-0.05298109999182182,3.0,max_entropy,Memoryless,10,500.0,1.0
1.0802300717719595,10,0.0771740478670648,3.0,max_entropy,Memoryless,10,500.0,1.0
0.8855025159532971,11,-0.12159998048344663,3.0,max_entropy,Memoryless,10,500.0,1.0
1.1215841577290124,12,0.11474211249177603,3.0,max_entropy,Memoryless,10,500.0,1.0
1.3001671898437606,13,0.26249286377036973,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9543741801576061,14,-0.046699462045516296,3.0,max_entropy,Memoryless,10,500.0,1.0
0.8948532896652868,15,-0.1110954963056784,3.0,max_entropy,Memoryless,10,500.0,1.0
1.036340088158075,16,0.0356953603911972,3.0,max_entropy,Memoryless,10,500.0,1.0
1.3896690285320568,17,0.3290656098204156,3.0,max_entropy,Memoryless,10,500.0,1.0
1.12002240167063,18,0.11334868659860989,3.0,max_entropy,Memoryless,10,500.0,1.0
0.896620442556504,19,-0.10912264743538917,3.0,max_entropy,Memoryless,10,500.0,1.0
1.1270674948695976,20,0.11961912223472809,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9027455249718885,21,-0.10231457594359855,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9989425615014647,22,-0.0010579979810714619,3.0,max_entropy,Memoryless,10,500.0,1.0
1.257816623375852,23,0.22937737927133006,3.0,max_entropy,Memoryless,10,500.0,1.0
1.198622914469776,24,0.18117332655466503,3.0,max_entropy,Memoryless,10,500.0,1.0
1.3013952877802546,25,0.2634369871871863,3.0,max_entropy,Memoryless,10,500.0,1.0
1.3693905789618976,26,0.3143658079980127,3.0,max_entropy,Memoryless,10,500.0,1.0
1.3559803524011345,27,0.3045247000335374,3.0,max_entropy,Memoryless,10,500.0,1.0
1.1065766150529814,28,0.10127111900933454,3.0,max_entropy,Memoryless,10,500.0,1.0
1.114684693913816,29,0.10857157919313941,3.0,max_entropy,Memoryless,10,500.0,1.0
1.2331393679982545,30,0.2095632494233687,3.0,max_entropy,Memoryless,10,500.0,1.0
0.746071293737624,31,-0.29293411533180697,3.0,max_entropy,Memoryless,10,500.0,1.0
1.031635807734202,32,0.031145705293332625,3.0,max_entropy,Memoryless,10,500.0,1.0
0.984163031770878,33,-0.01596371295976356,3.0,max_entropy,Memoryless,10,500.0,1.0
0.959671216557871,34,-0.04116453593308448,3.0,max_entropy,Memoryless,10,500.0,1.0
1.1457227971532078,35,0.13603570173223045,3.0,max_entropy,Memoryless,10,500.0,1.0
1.2552022442816506,36,0.2272967104223807,3.0,max_entropy,Memoryless,10,500.0,1.0
0.8791994432994595,37,-0.1287435090828036,3.0,max_entropy,Memoryless,10,500.0,1.0
1.8176733407592494,38,0.5975572990603352,3.0,max_entropy,Memoryless,10,500.0,1.0
0.6136877931081401,39,-0.48826896043483375,3.0,max_entropy,Memoryless,10,500.0,1.0
1.2594360561620301,40,0.2306640462974557,3.0,max_entropy,Memoryless,10,500.0,1.0
0.7222081387922231,41,-0.32544190075860296,3.0,max_entropy,Memoryless,10,500.0,1.0
1.4624954603537947,42,0.38014419608746364,3.0,max_entropy,Memoryless,10,500.0,1.0
1.2117726471978105,43,0.1920842852306014,3.0,max_entropy,Memoryless,10,500.0,1.0
0.5535325386343996,44,-0.5914347415073176,3.0,max_entropy,Memoryless,10,500.0,1.0
0.8349587532258695,45,-0.18037295268565803,3.0,max_entropy,Memoryless,10,500.0,1.0
1.7587189580817086,46,0.5645856793016206,3.0,max_entropy,Memoryless,10,500.0,1.0
0.46545346283777167,47,-0.7647431596841341,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9086095586392913,48,-0.09583980552805105,3.0,max_entropy,Memoryless,10,500.0,1.0
0.8829314354728296,49,-0.12450773091420146,3.0,max_entropy,Memoryless,10,500.0,1.0
1.4448306687375039,50,0.3679921304330799,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9442628884593482,51,-0.057350668068533915,3.0,max_entropy,Memoryless,10,500.0,1.0
0.7780278868234608,52,-0.2509929112000415,3.0,max_entropy,Memoryless,10,500.0,1.0
0.48297646461638805,53,-0.7277873540190899,3.0,max_entropy,Memoryless,10,500.0,1.0
0.703826728779968,54,-0.35122307700964145,3.0,max_entropy,Memoryless,10,500.0,1.0
1.2472861329967326,55,0.22097009747105933,3.0,max_entropy,Memoryless,10,500.0,1.0
1.6236430829846227,56,0.4846724410977936,3.0,max_entropy,Memoryless,10,500.0,1.0
1.6615991751747068,57,0.5077804971753974,3.0,max_entropy,Memoryless,10,500.0,1.0
0.5450070781808063,58,-0.6069564969155117,3.0,max_entropy,Memoryless,10,500.0,1.0
1.372246959313993,59,0.31644951260572207,3.0,max_entropy,Memoryless,10,500.0,1.0
0.757833492781895,60,-0.2772915839846384,3.0,max_entropy,Memoryless,10,500.0,1.0
1.544732783406718,61,0.4348509396673356,3.0,max_entropy,Memoryless,10,500.0,1.0
0.5447802380951038,62,-0.6073727984921419,3.0,max_entropy,Memoryless,10,500.0,1.0
0.18092290173490572,63,-1.7096842957275917,3.0,max_entropy,Memoryless,10,500.0,1.0
0.5225809610002015,64,-0.6489753578638889,3.0,max_entropy,Memoryless,10,500.0,1.0
0.6091987160178141,65,-0.49561076561631584,3.0,max_entropy,Memoryless,10,500.0,1.0
0.6041234707690788,66,-0.5039766801355012,3.0,max_entropy,Memoryless,10,500.0,1.0
0.5177144674335536,67,-0.6583314098716411,3.0,max_entropy,Memoryless,10,500.0,1.0
0.986483959039077,68,-0.01360821412903743,3.0,max_entropy,Memoryless,10,500.0,1.0
2.688394473776136,69,0.9889441655305968,3.0,max_entropy,Memoryless,10,500.0,1.0
0.0883349621628669,70,-2.426619302254406,3.0,max_entropy,Memoryless,10,500.0,1.0
0.09409138273287751,71,-2.363488812217715,3.0,max_entropy,Memoryless,10,500.0,1.0
0.1967454527565678,72,-1.625844503735351,3.0,max_entropy,Memoryless,10,500.0,1.0
0.8452166112881709,73,-0.168162339755928,3.0,max_entropy,Memoryless,10,500.0,1.0
0.9684965339631817,74,-0.032010374909500934,3.0,max_entropy,Memoryless,10,500.0,1.0
4.3137605396973715,75,1.4618100387066906,3.0,max_entropy,Memoryless,10,500.0,1.0
0.3677092009429696,76,-1.000462868026409,3.0,max_entropy,Memoryless,10,500.0,1.0
1.236898422202494,1,0.21260697379165386,3.0,min_entropy,Memory,5,500.0,1.0
0.679490207742026,2,-0.386412456470457,3.0,min_entropy,Memory,5,500.0,1.0
0.3890365789333864,3,-0.9440819065367595,3.0,min_entropy,Memory,5,500.0,1.0
0.44124474624148363,4,-0.8181555773403951,3.0,min_entropy,Memory,5,500.0,1.0
0.5361327327979563,5,-0.6233735127509404,3.0,min_entropy,Memory,5,500.0,1.0
1.2525102057002855,1,0.22514970220738686,3.0,med_entropy,Memory,5,500.0,1.0
0.9213749729511546,2,-0.08188818882972755,3.0,med_entropy,Memory,5,500.0,1.0
0.8442691531793657,3,-0.1692839333532873,3.0,med_entropy,Memory,5,500.0,1.0
0.9957241512817964,4,-0.004285016301466497,3.0,med_entropy,Memory,5,500.0,1.0
1.2163809103129297,5,0.19587998310447868,3.0,med_entropy,Memory,5,500.0,1.0
0.9343287255200684,6,-0.06792694815648277,3.0,med_entropy,Memory,5,500.0,1.0
1.0457068603623647,7,0.04469307814632392,3.0,med_entropy,Memory,5,500.0,1.0
0.8254906216587716,8,-0.1917773764874922,3.0,med_entropy,Memory,5,500.0,1.0
1.1712643060389043,9,0.15808376883007708,3.0,med_entropy,Memory,5,500.0,1.0
1.0738086271386627,10,0.07121179318775012,3.0,med_entropy,Memory,5,500.0,1.0
0.9901915469420388,11,-0.009856872809047939,3.0,med_entropy,Memory,5,500.0,1.0
1.1962557113430943,12,0.1791964381461223,3.0,med_entropy,Memory,5,500.0,1.0
1.219853885516441,13,0.19873108560251831,3.0,med_entropy,Memory,5,500.0,1.0
0.6914070047616298,14,-0.36902662027368954,3.0,med_entropy,Memory,5,500.0,1.0
1.5089111280749552,15,0.41138828346882317,3.0,med_entropy,Memory,5,500.0,1.0
0.8845869930792095,16,-0.12263441738740485,3.0,med_entropy,Memory,5,500.0,1.0
0.7795426357659746,17,-0.24904789567993407,3.0,med_entropy,Memory,5,500.0,1.0
0.7357592974880824,18,-0.3068522551993902,3.0,med_entropy,Memory,5,500.0,1.0
1.4614767687231358,19,0.3794474099403558,3.0,med_entropy,Memory,5,500.0,1.0
1.677995603890686,20,0.5175999881909783,3.0,med_entropy,Memory,5,500.0,1.0
0.49734068874671133,21,-0.6984799972907235,3.0,med_entropy,Memory,5,500.0,1.0
0.6015172016352639,22,-0.5083001460789525,3.0,med_entropy,Memory,5,500.0,1.0
0.4194839463838079,23,-0.8687300222605101,3.0,med_entropy,Memory,5,500.0,1.0
0.43399905272796996,24,-0.8347129275385613,3.0,med_entropy,Memory,5,500.0,1.0
1.1241781787789475,25,0.11705226095353459,3.0,med_entropy,Memory,5,500.0,1.0
1.102050731604205,26,0.09717274560958146,3.0,med_entropy,Memory,5,500.0,1.0
0.5062102529541951,27,-0.6808031763267416,3.0,med_entropy,Memory,5,500.0,1.0
0.3978893079509601,28,-0.9215814331066718,3.0,med_entropy,Memory,5,500.0,1.0
1.6663079208255258,29,0.5106103530922372,3.0,med_entropy,Memory,5,500.0,1.0
1.1476452525247076,30,0.13771223666265123,3.0,med_entropy,Memory,5,500.0,1.0
2.066710239814434,31,0.7259580869418542,3.0,med_entropy,Memory,5,500.0,1.0
0.5356782042251433,32,-0.6242216634543151,3.0,med_entropy,Memory,5,500.0,1.0
1.0165868220374554,33,0.01645076316625742,3.0,med_entropy,Memory,5,500.0,1.0
0.45768561182439516,34,-0.7815727676383843,3.0,med_entropy,Memory,5,500.0,1.0
0.48641038351261356,35,-0.7207026008758558,3.0,med_entropy,Memory,5,500.0,1.0
0.6636721863203201,36,-0.4099669467140761,3.0,med_entropy,Memory,5,500.0,1.0
0.8325162013426759,1,-0.183302596244619,3.0,max_entropy,Memory,5,500.0,1.0
0.9286090078238615,2,-0.07406750300845029,3.0,max_entropy,Memory,5,500.0,1.0
0.9847158695718786,3,-0.015402136709286723,3.0,max_entropy,Memory,5,500.0,1.0
0.8780589992555935,4,-0.13004149027482667,3.0,max_entropy,Memory,5,500.0,1.0
1.140899587755667,5,0.13181706328754786,3.0,max_entropy,Memory,5,500.0,1.0
1.0161386027400017,6,0.016009759871612142,3.0,max_entropy,Memory,5,500.0,1.0
1.1625971764078173,7,0.15065644759458202,3.0,max_entropy,Memory,5,500.0,1.0
0.981816467851006,8,-0.01835088437702903,3.0,max_entropy,Memory,5,500.0,1.0
0.7471662994187566,9,-0.2914674955756096,3.0,max_entropy,Memory,5,500.0,1.0
0.8231531641295523,10,-0.19461299096722795,3.0,max_entropy,Memory,5,500.0,1.0
1.0009105241709324,11,0.0009101098952524186,3.0,max_entropy,Memory,5,500.0,1.0
1.0941504810738252,12,0.0899782457962646,3.0,max_entropy,Memory,5,500.0,1.0
0.7140369750238701,13,-0.336820532235671,3.0,max_entropy,Memory,5,500.0,1.0
0.8896183494528128,14,-0.11696272906543725,3.0,max_entropy,Memory,5,500.0,1.0
1.0786911651049191,15,0.07574842204858223,3.0,max_entropy,Memory,5,500.0,1.0
0.8909217798610642,16,-0.11549864452207606,3.0,max_entropy,Memory,5,500.0,1.0
1.2100105866402668,17,0.19062910885985163,3.0,max_entropy,Memory,5,500.0,1.0
1.0395978172430116,18,0.0388339241706542,3.0,max_entropy,Memory,5,500.0,1.0
1.4077901301680222,19,0.3420211913476153,3.0,max_entropy,Memory,5,500.0,1.0
1.6775579044965117,20,0.517339107596726,3.0,max_entropy,Memory,5,500.0,1.0
1.042815740517446,21,0.04192449743724975,3.0,max_entropy,Memory,5,500.0,1.0
1.1168724947989228,22,0.11053236388386717,3.0,max_entropy,Memory,5,500.0,1.0
0.9110974789153604,23,-0.09310538534401411,3.0,max_entropy,Memory,5,500.0,1.0
1.2546445603060783,24,0.22685231359008723,3.0,max_entropy,Memory,5,500.0,1.0
0.783113034510259,25,-0.2444782326054237,3.0,max_entropy,Memory,5,500.0,1.0
0.6459001380628895,26,-0.437110372191001,3.0,max_entropy,Memory,5,500.0,1.0
1.4061363281564208,27,0.3408457503924154,3.0,max_entropy,Memory,5,500.0,1.0
0.8154497078602123,28,-0.20401552913519164,3.0,max_entropy,Memory,5,500.0,1.0
0.18192929859127965,29,-1.704137136657762,3.0,max_entropy,Memory,5,500.0,1.0
0.6454545391873658,30,-0.43780049846081576,3.0,max_entropy,Memory,5,500.0,1.0
0.36647927129319985,31,-1.003813317800083,3.0,max_entropy,Memory,5,500.0,1.0
1.2941932885746181,1,0.2578875578561547,3.0,min_entropy,Memory,10,500.0,1.0
0.9275646364902185,2,-0.07519279799046714,3.0,min_entropy,Memory,10,500.0,1.0
0.7677919946230864,3,-0.2642364228528549,3.0,min_entropy,Memory,10,500.0,1.0
0.4627482915602246,4,-0.7705720194635471,3.0,min_entropy,Memory,10,500.0,1.0
0.7354112980710593,5,-0.3073253470686326,3.0,min_entropy,Memory,10,500.0,1.0
1.6066633632600782,6,0.47415958333009356,3.0,min_entropy,Memory,10,500.0,1.0
